"sample_date","nhs_name","variant","count","total","sample_date_num","prop"
2020-07-13,"North West","VOC 202012/01",0,5,18456,0
2020-07-14,"North West","VOC 202012/01",0,11,18457,0
2020-07-15,"North West","VOC 202012/01",0,65,18458,0
2020-07-16,"North West","VOC 202012/01",0,12,18459,0
2020-07-17,"North West","VOC 202012/01",0,5,18460,0
2020-07-18,"North West","VOC 202012/01",0,6,18461,0
2020-07-19,"North West","VOC 202012/01",0,4,18462,0
2020-07-20,"North West","VOC 202012/01",0,20,18463,0
2020-07-21,"North West","VOC 202012/01",0,14,18464,0
2020-07-22,"North West","VOC 202012/01",0,24,18465,0
2020-07-23,"North West","VOC 202012/01",0,21,18466,0
2020-07-24,"North West","VOC 202012/01",0,22,18467,0
2020-07-25,"North West","VOC 202012/01",0,10,18468,0
2020-07-26,"North West","VOC 202012/01",0,14,18469,0
2020-07-27,"North West","VOC 202012/01",0,14,18470,0
2020-07-28,"North West","VOC 202012/01",0,8,18471,0
2020-07-29,"North West","VOC 202012/01",0,10,18472,0
2020-07-30,"North West","VOC 202012/01",0,12,18473,0
2020-07-31,"North West","VOC 202012/01",0,23,18474,0
2020-08-01,"North West","VOC 202012/01",0,16,18475,0
2020-08-02,"North West","VOC 202012/01",0,15,18476,0
2020-08-03,"North West","VOC 202012/01",0,35,18477,0
2020-08-04,"North West","VOC 202012/01",0,29,18478,0
2020-08-05,"North West","VOC 202012/01",0,24,18479,0
2020-08-06,"North West","VOC 202012/01",0,27,18480,0
2020-08-07,"North West","VOC 202012/01",0,14,18481,0
2020-08-08,"North West","VOC 202012/01",0,11,18482,0
2020-08-09,"North West","VOC 202012/01",0,22,18483,0
2020-08-10,"North West","VOC 202012/01",0,80,18484,0
2020-08-11,"North West","VOC 202012/01",0,37,18485,0
2020-08-12,"North West","VOC 202012/01",0,33,18486,0
2020-08-13,"North West","VOC 202012/01",0,40,18487,0
2020-08-14,"North West","VOC 202012/01",0,29,18488,0
2020-08-15,"North West","VOC 202012/01",0,18,18489,0
2020-08-16,"North West","VOC 202012/01",0,4,18490,0
2020-08-17,"North West","VOC 202012/01",0,42,18491,0
2020-08-18,"North West","VOC 202012/01",0,18,18492,0
2020-08-19,"North West","VOC 202012/01",0,13,18493,0
2020-08-20,"North West","VOC 202012/01",0,15,18494,0
2020-08-21,"North West","VOC 202012/01",0,4,18495,0
2020-08-22,"North West","VOC 202012/01",0,6,18496,0
2020-08-23,"North West","VOC 202012/01",0,3,18497,0
2020-08-24,"North West","VOC 202012/01",0,27,18498,0
2020-08-25,"North West","VOC 202012/01",0,8,18499,0
2020-08-26,"North West","VOC 202012/01",0,21,18500,0
2020-08-27,"North West","VOC 202012/01",0,14,18501,0
2020-08-28,"North West","VOC 202012/01",0,123,18502,0
2020-08-29,"North West","VOC 202012/01",0,7,18503,0
2020-08-30,"North West","VOC 202012/01",0,2,18504,0
2020-08-31,"North West","VOC 202012/01",0,19,18505,0
2020-09-01,"North West","VOC 202012/01",0,12,18506,0
2020-09-02,"North West","VOC 202012/01",0,14,18507,0
2020-09-03,"North West","VOC 202012/01",0,30,18508,0
2020-09-04,"North West","VOC 202012/01",0,31,18509,0
2020-09-05,"North West","VOC 202012/01",0,16,18510,0
2020-09-06,"North West","VOC 202012/01",0,10,18511,0
2020-09-07,"North West","VOC 202012/01",0,98,18512,0
2020-09-08,"North West","VOC 202012/01",0,36,18513,0
2020-09-09,"North West","VOC 202012/01",0,149,18514,0
2020-09-10,"North West","VOC 202012/01",0,249,18515,0
2020-09-11,"North West","VOC 202012/01",0,71,18516,0
2020-09-12,"North West","VOC 202012/01",0,7,18517,0
2020-09-13,"North West","VOC 202012/01",0,4,18518,0
2020-09-14,"North West","VOC 202012/01",0,19,18519,0
2020-09-15,"North West","VOC 202012/01",0,46,18520,0
2020-09-16,"North West","VOC 202012/01",0,451,18521,0
2020-09-17,"North West","VOC 202012/01",0,42,18522,0
2020-09-18,"North West","VOC 202012/01",0,263,18523,0
2020-09-19,"North West","VOC 202012/01",0,18,18524,0
2020-09-20,"North West","VOC 202012/01",0,3,18525,0
2020-09-21,"North West","VOC 202012/01",0,65,18526,0
2020-09-22,"North West","VOC 202012/01",0,29,18527,0
2020-09-23,"North West","VOC 202012/01",0,51,18528,0
2020-09-24,"North West","VOC 202012/01",0,790,18529,0
2020-09-25,"North West","VOC 202012/01",0,104,18530,0
2020-09-26,"North West","VOC 202012/01",0,19,18531,0
2020-09-27,"North West","VOC 202012/01",0,19,18532,0
2020-09-28,"North West","VOC 202012/01",0,38,18533,0
2020-09-29,"North West","VOC 202012/01",0,76,18534,0
2020-09-30,"North West","VOC 202012/01",0,41,18535,0
2020-10-01,"North West","VOC 202012/01",0,120,18536,0
2020-10-02,"North West","VOC 202012/01",0,73,18537,0
2020-10-03,"North West","VOC 202012/01",0,20,18538,0
2020-10-04,"North West","VOC 202012/01",0,24,18539,0
2020-10-05,"North West","VOC 202012/01",0,284,18540,0
2020-10-06,"North West","VOC 202012/01",0,253,18541,0
2020-10-07,"North West","VOC 202012/01",0,283,18542,0
2020-10-08,"North West","VOC 202012/01",0,121,18543,0
2020-10-09,"North West","VOC 202012/01",0,126,18544,0
2020-10-10,"North West","VOC 202012/01",0,57,18545,0
2020-10-11,"North West","VOC 202012/01",0,41,18546,0
2020-10-12,"North West","VOC 202012/01",0,439,18547,0
2020-10-13,"North West","VOC 202012/01",0,34,18548,0
2020-10-14,"North West","VOC 202012/01",0,212,18549,0
2020-10-15,"North West","VOC 202012/01",0,361,18550,0
2020-10-16,"North West","VOC 202012/01",0,165,18551,0
2020-10-17,"North West","VOC 202012/01",0,222,18552,0
2020-10-18,"North West","VOC 202012/01",0,45,18553,0
2020-10-19,"North West","VOC 202012/01",0,167,18554,0
2020-10-20,"North West","VOC 202012/01",0,159,18555,0
2020-10-21,"North West","VOC 202012/01",0,190,18556,0
2020-10-22,"North West","VOC 202012/01",0,275,18557,0
2020-10-23,"North West","VOC 202012/01",0,48,18558,0
2020-10-24,"North West","VOC 202012/01",0,57,18559,0
2020-10-25,"North West","VOC 202012/01",0,48,18560,0
2020-10-26,"North West","VOC 202012/01",0,220,18561,0
2020-10-27,"North West","VOC 202012/01",0,217,18562,0
2020-10-28,"North West","VOC 202012/01",0,29,18563,0
2020-10-29,"North West","VOC 202012/01",0,48,18564,0
2020-10-30,"North West","VOC 202012/01",0,28,18565,0
2020-10-31,"North West","VOC 202012/01",0,83,18566,0
2020-11-01,"North West","VOC 202012/01",0,569,18567,0
2020-11-02,"North West","VOC 202012/01",0,203,18568,0
2020-11-03,"North West","VOC 202012/01",0,63,18569,0
2020-11-04,"North West","VOC 202012/01",0,293,18570,0
2020-11-05,"North West","VOC 202012/01",0,6,18571,0
2020-11-06,"North West","VOC 202012/01",1,98,18572,0.0102040816326531
2020-11-07,"North West","VOC 202012/01",0,603,18573,0
2020-11-08,"North West","VOC 202012/01",1,188,18574,0.00531914893617021
2020-11-09,"North West","VOC 202012/01",1,356,18575,0.00280898876404494
2020-11-10,"North West","VOC 202012/01",0,201,18576,0
2020-11-11,"North West","VOC 202012/01",0,60,18577,0
2020-11-12,"North West","VOC 202012/01",1,635,18578,0.0015748031496063
2020-11-13,"North West","VOC 202012/01",0,63,18579,0
2020-11-14,"North West","VOC 202012/01",1,93,18580,0.010752688172043
2020-11-15,"North West","VOC 202012/01",1,129,18581,0.00775193798449612
2020-11-16,"North West","VOC 202012/01",0,16,18582,0
2020-11-17,"North West","VOC 202012/01",0,13,18583,0
2020-11-18,"North West","VOC 202012/01",0,20,18584,0
2020-11-19,"North West","VOC 202012/01",0,13,18585,0
2020-11-20,"North West","VOC 202012/01",0,210,18586,0
2020-11-21,"North West","VOC 202012/01",2,177,18587,0.0112994350282486
2020-11-22,"North West","VOC 202012/01",0,51,18588,0
2020-11-23,"North West","VOC 202012/01",1,304,18589,0.00328947368421053
2020-11-24,"North West","VOC 202012/01",0,66,18590,0
2020-11-25,"North West","VOC 202012/01",0,57,18591,0
2020-11-26,"North West","VOC 202012/01",0,12,18592,0
2020-11-27,"North West","VOC 202012/01",0,21,18593,0
2020-11-28,"North West","VOC 202012/01",0,12,18594,0
2020-11-29,"North West","VOC 202012/01",0,7,18595,0
2020-11-30,"North West","VOC 202012/01",0,10,18596,0
2020-12-01,"North West","VOC 202012/01",1,16,18597,0.0625
2020-12-02,"North West","VOC 202012/01",0,11,18598,0
2020-12-03,"North West","VOC 202012/01",1,84,18599,0.0119047619047619
2020-12-04,"North West","VOC 202012/01",5,39,18600,0.128205128205128
2020-12-05,"North West","VOC 202012/01",2,25,18601,0.08
2020-12-06,"North West","VOC 202012/01",4,164,18602,0.024390243902439
2020-12-07,"North West","VOC 202012/01",1,37,18603,0.027027027027027
2020-12-08,"North West","VOC 202012/01",2,16,18604,0.125
2020-12-09,"North West","VOC 202012/01",8,131,18605,0.0610687022900763
2020-12-10,"North West","VOC 202012/01",14,208,18606,0.0673076923076923
2020-12-11,"North West","VOC 202012/01",3,47,18607,0.0638297872340425
2020-12-12,"North West","VOC 202012/01",3,81,18608,0.037037037037037
2020-12-13,"North West","VOC 202012/01",7,70,18609,0.1
2020-12-14,"North West","VOC 202012/01",20,128,18610,0.15625
2020-12-15,"North West","VOC 202012/01",4,52,18611,0.0769230769230769
2020-12-16,"North West","VOC 202012/01",5,29,18612,0.172413793103448
2020-12-17,"North West","VOC 202012/01",21,73,18613,0.287671232876712
2020-12-18,"North West","VOC 202012/01",7,47,18614,0.148936170212766
2020-12-19,"North West","VOC 202012/01",25,113,18615,0.221238938053097
2020-12-20,"North West","VOC 202012/01",34,139,18616,0.244604316546763
2020-12-21,"North West","VOC 202012/01",83,258,18617,0.321705426356589
2020-12-22,"North West","VOC 202012/01",0,7,18618,0
2020-12-23,"North West","VOC 202012/01",0,1,18619,0
2020-12-24,"North West","VOC 202012/01",1,5,18620,0.2
2020-12-25,"North West","VOC 202012/01",1,7,18621,0.142857142857143
2020-12-26,"North West","VOC 202012/01",10,22,18622,0.454545454545455
2020-12-27,"North West","VOC 202012/01",110,223,18623,0.493273542600897
2020-12-28,"North West","VOC 202012/01",66,143,18624,0.461538461538462
2020-12-29,"North West","VOC 202012/01",29,55,18625,0.527272727272727
2020-12-30,"North West","VOC 202012/01",52,95,18626,0.547368421052632
2020-12-31,"North West","VOC 202012/01",27,51,18627,0.529411764705882
2021-01-01,"North West","VOC 202012/01",18,30,18628,0.6
2021-01-02,"North West","VOC 202012/01",9,14,18629,0.642857142857143
2021-01-03,"North West","VOC 202012/01",5,6,18630,0.833333333333333
2021-01-04,"North West","VOC 202012/01",1,3,18631,0.333333333333333
2020-02-27,"Wales","VOC 202012/01",0,1,18319,0
2020-03-08,"Wales","VOC 202012/01",0,1,18329,0
2020-03-16,"Wales","VOC 202012/01",0,1,18337,0
2020-03-17,"Wales","VOC 202012/01",0,11,18338,0
2020-03-18,"Wales","VOC 202012/01",0,10,18339,0
2020-03-19,"Wales","VOC 202012/01",0,34,18340,0
2020-03-20,"Wales","VOC 202012/01",0,15,18341,0
2020-03-21,"Wales","VOC 202012/01",0,3,18342,0
2020-03-22,"Wales","VOC 202012/01",0,1,18343,0
2020-03-23,"Wales","VOC 202012/01",0,12,18344,0
2020-03-24,"Wales","VOC 202012/01",0,68,18345,0
2020-03-25,"Wales","VOC 202012/01",0,164,18346,0
2020-03-26,"Wales","VOC 202012/01",0,56,18347,0
2020-03-27,"Wales","VOC 202012/01",0,106,18348,0
2020-03-28,"Wales","VOC 202012/01",0,66,18349,0
2020-03-29,"Wales","VOC 202012/01",0,66,18350,0
2020-03-30,"Wales","VOC 202012/01",0,132,18351,0
2020-03-31,"Wales","VOC 202012/01",0,168,18352,0
2020-04-01,"Wales","VOC 202012/01",0,164,18353,0
2020-04-02,"Wales","VOC 202012/01",0,109,18354,0
2020-04-03,"Wales","VOC 202012/01",0,115,18355,0
2020-04-04,"Wales","VOC 202012/01",0,140,18356,0
2020-04-05,"Wales","VOC 202012/01",0,78,18357,0
2020-04-06,"Wales","VOC 202012/01",0,175,18358,0
2020-04-07,"Wales","VOC 202012/01",0,192,18359,0
2020-04-08,"Wales","VOC 202012/01",0,130,18360,0
2020-04-09,"Wales","VOC 202012/01",0,92,18361,0
2020-04-10,"Wales","VOC 202012/01",0,128,18362,0
2020-04-11,"Wales","VOC 202012/01",0,79,18363,0
2020-04-12,"Wales","VOC 202012/01",0,92,18364,0
2020-04-13,"Wales","VOC 202012/01",0,77,18365,0
2020-04-14,"Wales","VOC 202012/01",0,125,18366,0
2020-04-15,"Wales","VOC 202012/01",0,83,18367,0
2020-04-16,"Wales","VOC 202012/01",0,76,18368,0
2020-04-17,"Wales","VOC 202012/01",0,55,18369,0
2020-04-18,"Wales","VOC 202012/01",0,65,18370,0
2020-04-19,"Wales","VOC 202012/01",0,71,18371,0
2020-04-20,"Wales","VOC 202012/01",0,116,18372,0
2020-04-21,"Wales","VOC 202012/01",0,47,18373,0
2020-04-22,"Wales","VOC 202012/01",0,29,18374,0
2020-04-23,"Wales","VOC 202012/01",0,37,18375,0
2020-04-24,"Wales","VOC 202012/01",0,77,18376,0
2020-04-25,"Wales","VOC 202012/01",0,44,18377,0
2020-04-26,"Wales","VOC 202012/01",0,20,18378,0
2020-04-27,"Wales","VOC 202012/01",0,80,18379,0
2020-04-28,"Wales","VOC 202012/01",0,54,18380,0
2020-04-29,"Wales","VOC 202012/01",0,54,18381,0
2020-04-30,"Wales","VOC 202012/01",0,58,18382,0
2020-05-01,"Wales","VOC 202012/01",0,48,18383,0
2020-05-02,"Wales","VOC 202012/01",0,53,18384,0
2020-05-03,"Wales","VOC 202012/01",0,21,18385,0
2020-05-04,"Wales","VOC 202012/01",0,44,18386,0
2020-05-05,"Wales","VOC 202012/01",0,36,18387,0
2020-05-06,"Wales","VOC 202012/01",0,57,18388,0
2020-05-07,"Wales","VOC 202012/01",0,56,18389,0
2020-05-08,"Wales","VOC 202012/01",0,34,18390,0
2020-05-09,"Wales","VOC 202012/01",0,42,18391,0
2020-05-10,"Wales","VOC 202012/01",0,39,18392,0
2020-05-11,"Wales","VOC 202012/01",0,74,18393,0
2020-05-12,"Wales","VOC 202012/01",0,47,18394,0
2020-05-13,"Wales","VOC 202012/01",0,56,18395,0
2020-05-14,"Wales","VOC 202012/01",0,43,18396,0
2020-05-15,"Wales","VOC 202012/01",0,56,18397,0
2020-05-16,"Wales","VOC 202012/01",0,19,18398,0
2020-05-17,"Wales","VOC 202012/01",0,22,18399,0
2020-05-18,"Wales","VOC 202012/01",0,55,18400,0
2020-05-19,"Wales","VOC 202012/01",0,54,18401,0
2020-05-20,"Wales","VOC 202012/01",0,60,18402,0
2020-05-21,"Wales","VOC 202012/01",0,39,18403,0
2020-05-22,"Wales","VOC 202012/01",0,43,18404,0
2020-05-23,"Wales","VOC 202012/01",0,27,18405,0
2020-05-24,"Wales","VOC 202012/01",0,19,18406,0
2020-05-25,"Wales","VOC 202012/01",0,35,18407,0
2020-05-26,"Wales","VOC 202012/01",0,35,18408,0
2020-05-27,"Wales","VOC 202012/01",0,42,18409,0
2020-05-28,"Wales","VOC 202012/01",0,39,18410,0
2020-05-29,"Wales","VOC 202012/01",0,31,18411,0
2020-05-30,"Wales","VOC 202012/01",0,24,18412,0
2020-05-31,"Wales","VOC 202012/01",0,19,18413,0
2020-06-01,"Wales","VOC 202012/01",0,24,18414,0
2020-06-02,"Wales","VOC 202012/01",0,17,18415,0
2020-06-03,"Wales","VOC 202012/01",0,20,18416,0
2020-06-04,"Wales","VOC 202012/01",0,19,18417,0
2020-06-05,"Wales","VOC 202012/01",0,11,18418,0
2020-06-06,"Wales","VOC 202012/01",0,14,18419,0
2020-06-07,"Wales","VOC 202012/01",0,14,18420,0
2020-06-08,"Wales","VOC 202012/01",0,11,18421,0
2020-06-09,"Wales","VOC 202012/01",0,21,18422,0
2020-06-10,"Wales","VOC 202012/01",0,21,18423,0
2020-06-11,"Wales","VOC 202012/01",0,29,18424,0
2020-06-12,"Wales","VOC 202012/01",0,31,18425,0
2020-06-13,"Wales","VOC 202012/01",0,27,18426,0
2020-06-14,"Wales","VOC 202012/01",0,26,18427,0
2020-06-15,"Wales","VOC 202012/01",0,34,18428,0
2020-06-16,"Wales","VOC 202012/01",0,34,18429,0
2020-06-17,"Wales","VOC 202012/01",0,17,18430,0
2020-06-18,"Wales","VOC 202012/01",0,16,18431,0
2020-06-19,"Wales","VOC 202012/01",0,26,18432,0
2020-06-20,"Wales","VOC 202012/01",0,11,18433,0
2020-06-21,"Wales","VOC 202012/01",0,24,18434,0
2020-06-22,"Wales","VOC 202012/01",0,14,18435,0
2020-06-23,"Wales","VOC 202012/01",0,34,18436,0
2020-06-24,"Wales","VOC 202012/01",0,9,18437,0
2020-06-25,"Wales","VOC 202012/01",0,15,18438,0
2020-06-26,"Wales","VOC 202012/01",0,4,18439,0
2020-06-27,"Wales","VOC 202012/01",0,49,18440,0
2020-06-28,"Wales","VOC 202012/01",0,2,18441,0
2020-06-29,"Wales","VOC 202012/01",0,8,18442,0
2020-06-30,"Wales","VOC 202012/01",0,5,18443,0
2020-07-01,"Wales","VOC 202012/01",0,9,18444,0
2020-07-02,"Wales","VOC 202012/01",0,7,18445,0
2020-07-03,"Wales","VOC 202012/01",0,3,18446,0
2020-07-04,"Wales","VOC 202012/01",0,3,18447,0
2020-07-06,"Wales","VOC 202012/01",0,3,18449,0
2020-07-07,"Wales","VOC 202012/01",0,4,18450,0
2020-07-08,"Wales","VOC 202012/01",0,2,18451,0
2020-07-09,"Wales","VOC 202012/01",0,1,18452,0
2020-07-10,"Wales","VOC 202012/01",0,4,18453,0
2020-07-11,"Wales","VOC 202012/01",0,1,18454,0
2020-07-12,"Wales","VOC 202012/01",0,1,18455,0
2020-07-13,"Wales","VOC 202012/01",0,8,18456,0
2020-07-14,"Wales","VOC 202012/01",0,1,18457,0
2020-07-15,"Wales","VOC 202012/01",0,7,18458,0
2020-07-16,"Wales","VOC 202012/01",0,5,18459,0
2020-07-17,"Wales","VOC 202012/01",0,3,18460,0
2020-07-18,"Wales","VOC 202012/01",0,4,18461,0
2020-07-19,"Wales","VOC 202012/01",0,5,18462,0
2020-07-20,"Wales","VOC 202012/01",0,10,18463,0
2020-07-21,"Wales","VOC 202012/01",0,6,18464,0
2020-07-22,"Wales","VOC 202012/01",0,7,18465,0
2020-07-23,"Wales","VOC 202012/01",0,8,18466,0
2020-07-24,"Wales","VOC 202012/01",0,9,18467,0
2020-07-25,"Wales","VOC 202012/01",0,7,18468,0
2020-07-26,"Wales","VOC 202012/01",0,1,18469,0
2020-07-27,"Wales","VOC 202012/01",0,1,18470,0
2020-07-28,"Wales","VOC 202012/01",0,7,18471,0
2020-07-29,"Wales","VOC 202012/01",0,11,18472,0
2020-07-30,"Wales","VOC 202012/01",0,3,18473,0
2020-07-31,"Wales","VOC 202012/01",0,2,18474,0
2020-08-01,"Wales","VOC 202012/01",0,8,18475,0
2020-08-03,"Wales","VOC 202012/01",0,5,18477,0
2020-08-04,"Wales","VOC 202012/01",0,1,18478,0
2020-08-05,"Wales","VOC 202012/01",0,1,18479,0
2020-08-06,"Wales","VOC 202012/01",0,3,18480,0
2020-08-07,"Wales","VOC 202012/01",0,3,18481,0
2020-08-10,"Wales","VOC 202012/01",0,6,18484,0
2020-08-11,"Wales","VOC 202012/01",0,5,18485,0
2020-08-12,"Wales","VOC 202012/01",0,4,18486,0
2020-08-13,"Wales","VOC 202012/01",0,2,18487,0
2020-08-14,"Wales","VOC 202012/01",0,6,18488,0
2020-08-15,"Wales","VOC 202012/01",0,1,18489,0
2020-08-16,"Wales","VOC 202012/01",0,9,18490,0
2020-08-17,"Wales","VOC 202012/01",0,3,18491,0
2020-08-18,"Wales","VOC 202012/01",0,20,18492,0
2020-08-19,"Wales","VOC 202012/01",0,10,18493,0
2020-08-20,"Wales","VOC 202012/01",0,13,18494,0
2020-08-21,"Wales","VOC 202012/01",0,7,18495,0
2020-08-23,"Wales","VOC 202012/01",0,1,18497,0
2020-08-24,"Wales","VOC 202012/01",0,9,18498,0
2020-08-25,"Wales","VOC 202012/01",0,25,18499,0
2020-08-26,"Wales","VOC 202012/01",0,21,18500,0
2020-08-27,"Wales","VOC 202012/01",0,16,18501,0
2020-08-28,"Wales","VOC 202012/01",0,4,18502,0
2020-08-29,"Wales","VOC 202012/01",0,13,18503,0
2020-08-30,"Wales","VOC 202012/01",0,27,18504,0
2020-08-31,"Wales","VOC 202012/01",0,16,18505,0
2020-09-01,"Wales","VOC 202012/01",0,24,18506,0
2020-09-02,"Wales","VOC 202012/01",0,15,18507,0
2020-09-03,"Wales","VOC 202012/01",0,18,18508,0
2020-09-04,"Wales","VOC 202012/01",0,23,18509,0
2020-09-05,"Wales","VOC 202012/01",0,24,18510,0
2020-09-06,"Wales","VOC 202012/01",0,28,18511,0
2020-09-07,"Wales","VOC 202012/01",0,16,18512,0
2020-09-08,"Wales","VOC 202012/01",0,38,18513,0
2020-09-09,"Wales","VOC 202012/01",0,73,18514,0
2020-09-10,"Wales","VOC 202012/01",0,91,18515,0
2020-09-11,"Wales","VOC 202012/01",0,37,18516,0
2020-09-12,"Wales","VOC 202012/01",0,24,18517,0
2020-09-13,"Wales","VOC 202012/01",0,31,18518,0
2020-09-14,"Wales","VOC 202012/01",0,53,18519,0
2020-09-15,"Wales","VOC 202012/01",0,42,18520,0
2020-09-16,"Wales","VOC 202012/01",0,64,18521,0
2020-09-17,"Wales","VOC 202012/01",0,50,18522,0
2020-09-18,"Wales","VOC 202012/01",0,87,18523,0
2020-09-19,"Wales","VOC 202012/01",0,134,18524,0
2020-09-20,"Wales","VOC 202012/01",0,127,18525,0
2020-09-21,"Wales","VOC 202012/01",0,76,18526,0
2020-09-22,"Wales","VOC 202012/01",0,65,18527,0
2020-09-23,"Wales","VOC 202012/01",0,102,18528,0
2020-09-24,"Wales","VOC 202012/01",0,134,18529,0
2020-09-25,"Wales","VOC 202012/01",0,122,18530,0
2020-09-26,"Wales","VOC 202012/01",0,60,18531,0
2020-09-27,"Wales","VOC 202012/01",0,48,18532,0
2020-09-28,"Wales","VOC 202012/01",0,38,18533,0
2020-09-29,"Wales","VOC 202012/01",0,58,18534,0
2020-09-30,"Wales","VOC 202012/01",0,91,18535,0
2020-10-01,"Wales","VOC 202012/01",0,95,18536,0
2020-10-02,"Wales","VOC 202012/01",0,67,18537,0
2020-10-03,"Wales","VOC 202012/01",0,66,18538,0
2020-10-04,"Wales","VOC 202012/01",0,77,18539,0
2020-10-05,"Wales","VOC 202012/01",0,138,18540,0
2020-10-06,"Wales","VOC 202012/01",0,152,18541,0
2020-10-07,"Wales","VOC 202012/01",0,123,18542,0
2020-10-08,"Wales","VOC 202012/01",0,114,18543,0
2020-10-09,"Wales","VOC 202012/01",0,131,18544,0
2020-10-10,"Wales","VOC 202012/01",0,92,18545,0
2020-10-11,"Wales","VOC 202012/01",0,103,18546,0
2020-10-12,"Wales","VOC 202012/01",0,114,18547,0
2020-10-13,"Wales","VOC 202012/01",0,115,18548,0
2020-10-14,"Wales","VOC 202012/01",0,84,18549,0
2020-10-15,"Wales","VOC 202012/01",0,49,18550,0
2020-10-16,"Wales","VOC 202012/01",0,119,18551,0
2020-10-17,"Wales","VOC 202012/01",0,78,18552,0
2020-10-18,"Wales","VOC 202012/01",0,90,18553,0
2020-10-19,"Wales","VOC 202012/01",0,125,18554,0
2020-10-20,"Wales","VOC 202012/01",0,156,18555,0
2020-10-21,"Wales","VOC 202012/01",0,202,18556,0
2020-10-22,"Wales","VOC 202012/01",0,196,18557,0
2020-10-23,"Wales","VOC 202012/01",0,144,18558,0
2020-10-24,"Wales","VOC 202012/01",0,208,18559,0
2020-10-25,"Wales","VOC 202012/01",0,113,18560,0
2020-10-26,"Wales","VOC 202012/01",0,216,18561,0
2020-10-27,"Wales","VOC 202012/01",0,174,18562,0
2020-10-28,"Wales","VOC 202012/01",0,147,18563,0
2020-10-29,"Wales","VOC 202012/01",0,118,18564,0
2020-10-30,"Wales","VOC 202012/01",0,128,18565,0
2020-10-31,"Wales","VOC 202012/01",0,119,18566,0
2020-11-01,"Wales","VOC 202012/01",0,280,18567,0
2020-11-02,"Wales","VOC 202012/01",0,164,18568,0
2020-11-03,"Wales","VOC 202012/01",0,180,18569,0
